sample20190415-I1	chr1	13940287	13940366	PDPN	-1.4698245	0.24274602	-1.4313053	-1.8952712	-1.7526414	-0.47968067	1.43427
sample20190415-I1	chr1	16174529	16174663	SPEN	-0.5537045	0.12030489	-0.53463757	-0.39937677	1.2828051	0.11954604	2.17279
sample20190415-I1	chr1	16199279	16200902	SPEN	0.21173945	0.60972932	0.087812736	0.11441293	-0.1596225	0.010885439	2.01515
sample20190415-I1	chr1	16202674	16203200	SPEN	-0.56829039	0.32271982	-0.63656269	-0.44197008	0.39142409	0.17887786	2.26401
sample20190415-I1	chr1	16235794	16236007	SPEN	0.075945816	0.048535077	0.077180431	0.24319747	3.4459954	0.15030228	2.2196
sample20190415-I1	chr1	16237569	16237827	SPEN	-0.55684713	0.10149132	-0.55890555	-0.76414236	-2.0424922	-0.22095156	1.716
sample20190415-I1	chr1	16242599	16242803	SPEN	0.12360478	0.06290616	0.10812288	0.064313174	-0.94254054	-0.059524462	1.91916
sample20190415-I1	chr1	16245399	16245574	SPEN	0.069496729	0.062148555	0.08034535	-0.20791622	-4.4637072	-0.30397633	1.62003
sample20190415-I1	chr1	16245874	16246038	SPEN	0.43589079	0.047579747	0.43627647	0.64860098	4.4706036	0.19660975	2.292
sample20190415-I1	chr1	16247354	16247492	SPEN	0.040083307	0.12092375	0.029594555	-0.3630062	-3.3334188	-0.40831551	1.50701
sample20190415-I1	chr1	16248734	16248872	SPEN	-0.32171165	0.1084162	-0.28314197	-0.51558775	-1.7882577	-0.24816054	1.68394
sample20190415-I1	chr1	16254564	16257510	SPEN	0.49037404	0.61268168	0.3833944	0.29776886	-0.31436419	-0.1013403	1.86433
sample20190415-I1	chr1	16257524	16262465	SPEN	1.5363899	0.61075701	1.4235275	1.4782763	-0.095150176	0.039034007	2.05485
sample20190415-I1	chr1	16262474	16262799	SPEN	0.011087644	0.17062246	-0.015644403	-0.0640891	-0.44060286	-0.064159453	1.913
sample20190415-I1	chr1	16263624	16264155	SPEN	0.35612419	0.33087742	0.29899117	0.47956181	0.37306149	0.16485589	2.24211
sample20190415-I1	chr1	16264274	16264534	SPEN	-0.36978227	0.06977536	-0.37988403	-0.26095906	1.5596224	0.10321022	2.14832
sample20190415-I1	chr1	16265189	16265405	SPEN	-0.32192209	0.048517883	-0.33352652	-0.13729652	3.8053097	0.18051524	2.26658
sample20190415-I1	chr1	16265764	16265956	SPEN	0.36513263	0.051266136	0.35910865	0.31212881	-1.0338953	-0.062694593	1.91495
sample20190415-I1	chr1	17345333	17345454	SDHB	-0.19759707	0.19034068	-0.14851056	-0.041346989	0.82089694	0.091448815	2.13088
sample20190415-I1	chr1	17349078	17349268	SDHB	-0.38329149	0.034575843	-0.38407504	-0.31158115	2.0740012	0.056779135	2.08028
sample20190415-I1	chr1	17350433	17350584	SDHB	-0.86756556	0.10205248	-0.85405508	-0.89602984	-0.27891807	-0.057689516	1.9216
sample20190415-I1	chr1	17354218	17354360	SDHB	-0.388287	0.13304263	-0.3570831	-0.51915226	-0.98363404	-0.17778391	1.76812
sample20190415-I1	chr1	17355073	17355252	SDHB	-0.24326185	0.06980193	-0.24652246	-0.18531178	0.83020731	0.045495927	2.06408
sample20190415-I1	chr1	17359523	17359658	SDHB	-0.22518779	0.10091809	-0.21377317	-0.30690911	-0.80977869	-0.10885069	1.85465
sample20190415-I1	chr1	17371233	17371400	SDHB	-0.25557826	0.07369291	-0.24718178	-0.063783721	2.6026186	0.1676833	2.24651
sample20190415-I1	chr1	17380403	17380537	SDHB	-1.2112512	0.11595016	-1.1933244	-0.6325692	4.9907823	0.54504045	2.91812
sample20190415-I1	chr1	20915618	20915762	rs2072671	-0.20171114	0.099322325	-0.20222695	0.10646946	3.1028331	0.29298165	2.45034
sample20190415-I1	chr1	20931403	20931539	rs60369023	-0.5300361	0.081365615	-0.53170695	-0.36239701	2.0603186	0.15359518	2.22468
sample20190415-I1	chr1	21307663	21307735	EIF4G3	-0.56189184	0.30191285	-0.46362369	0.082669776	2.1349261	0.53057871	2.88902
sample20190415-I1	chr1	21307753	21307820	EIF4G3	0.48002	0.32023453	0.50572411	0.53039353	0.157302	0.0089546645	2.01245
sample20190415-I1	chr1	23885407	23885541	ID3	0.23229094	0.12865097	0.25001911	-0.10665246	-2.6345965	-0.37238632	1.54501
sample20190415-I1	chr1	23885582	23885943	ID3	-0.060846749	0.20554973	-0.10472796	-0.061165819	-0.0015522741	0.027847386	2.03898
sample20190415-I1	chr1	26227526	26227597	STMN1	0.31971242	0.3041241	0.37012755	0.22158687	-0.32264969	-0.16425543	1.78478
sample20190415-I1	chr1	26227621	26227690	STMN1	0.34564481	0.34332796	0.44597844	0.43662769	0.26500281	-0.025065511	1.96555
sample20190415-I1	chr1	27022861	27022937	ARID1A	-1.3962652	0.29990594	-1.3865368	-1.2800076	0.38764683	0.090814431	2.12994
sample20190415-I1	chr1	27022946	27024052	ARID1A	-0.90980978	0.51528941	-1.0125923	-0.98131723	-0.13877143	0.015560314	2.02169
sample20190415-I1	chr1	27056106	27056397	ARID1A	-0.36196917	0.14103824	-0.36727828	-0.11395417	1.7584947	0.23760935	2.35807
sample20190415-I1	chr1	27057621	27058114	ARID1A	0.2542594	0.31245927	0.20207072	0.51317484	0.82863741	0.29538936	2.45443
sample20190415-I1	chr1	27059131	27059315	ARID1A	-0.39023176	0.095109203	-0.3717488	-0.069656437	3.3706026	0.28637761	2.43915
sample20190415-I1	chr1	27087321	27087604	ARID1A	0.15230307	0.10677109	0.13664926	0.25485571	0.96049067	0.10249169	2.14725
sample20190415-I1	chr1	27087841	27087988	ARID1A	-0.86395705	0.087967139	-0.85154611	-0.81340778	0.57463814	0.022423577	2.03133
sample20190415-I1	chr1	27088611	27088831	ARID1A	0.04057965	0.057853238	0.037046315	-0.29768398	-5.8469266	-0.35044505	1.56868
sample20190415-I1	chr1	27089431	27089786	ARID1A	-0.50762447	0.19001255	-0.53243376	-0.34414797	0.8603458	0.17257103	2.25413
sample20190415-I1	chr1	27092686	27092893	ARID1A	0.0051485754	0.07668324	0.0031909501	0.16342716	2.0640571	0.14452145	2.21073
sample20190415-I1	chr1	27092926	27093095	ARID1A	0.32332931	0.079027347	0.31430074	0.37540225	0.65892307	0.045386756	2.06392
sample20190415-I1	chr1	27094256	27094498	ARID1A	-0.11436939	0.071898315	-0.12063822	0.034104456	2.0650532	0.13902792	2.20233
sample20190415-I1	chr1	27097581	27097828	ARID1A	-0.44714202	0.074336993	-0.4687047	-0.57787625	-1.7586698	-0.1248863	1.83415
sample20190415-I1	chr1	27098956	27099140	ARID1A	0.48729299	0.045730663	0.49229191	0.76500327	6.0727368	0.2569966	2.38998
sample20190415-I1	chr1	27099276	27099503	ARID1A	-0.35579191	0.081502173	-0.37817594	-0.54267067	-2.2929298	-0.18020948	1.76515
sample20190415-I1	chr1	27099801	27100019	ARID1A	0.24894271	0.055280815	0.23966083	0.44504859	3.5474492	0.18967301	2.28101
sample20190415-I1	chr1	27100036	27100196	ARID1A	0.67587022	0.065394829	0.69953814	0.82440041	2.2712834	0.10914751	2.15718
sample20190415-I1	chr1	27100256	27100416	ARID1A	0.23745056	0.067617774	0.25092732	0.080989963	-2.3138975	-0.18565211	1.7585
sample20190415-I1	chr1	27100796	27101744	ARID1A	-0.50510998	0.48167162	-0.59787109	-0.4647861	0.083716527	0.11737023	2.16951
sample20190415-I1	chr1	27102041	27102228	ARID1A	-0.42691041	0.061364016	-0.41859049	-0.20987242	3.5368936	0.19300332	2.28628
sample20190415-I1	chr1	27105491	27105662	ARID1A	0.22329224	0.058033246	0.23278917	0.11621747	-1.8450591	-0.13228645	1.82477
sample20190415-I1	chr1	27105721	27107260	ARID1A	-0.031706731	0.59278903	-0.12506241	-0.029645946	0.0034764221	0.079701708	2.1136
sample20190415-I1	chr1	29016631	29016704	GMEB1	-0.58906001	0.29408071	-0.52287568	-0.82952358	-0.81767883	-0.32236266	1.59952
sample20190415-I1	chr1	29016731	29016802	GMEB1	0.41096263	0.33701619	0.44412604	0.089613988	-0.95351099	-0.37022681	1.54732
sample20190415-I1	chr1	36931672	36932548	CSF3R	0.10244854	0.45352714	0.02656315	0.051168267	-0.11306991	0.008890361	2.01236
sample20190415-I1	chr1	36932797	36932945	CSF3R	-0.66506002	0.11677972	-0.64635782	-0.659685	0.046026996	-0.029041936	1.96014
sample20190415-I1	chr1	36933132	36933279	CSF3R	-0.6973585	0.11674892	-0.67692257	-0.45909745	2.0407987	0.20211036	2.30076
sample20190415-I1	chr1	36933397	36933602	CSF3R	0.30872658	0.042886321	0.31182124	0.13688778	-4.0068441	-0.19064822	1.75242
sample20190415-I1	chr1	36933652	36933860	CSF3R	0.21489482	0.041909223	0.20729181	-0.47732505	-16.517125	-0.70033161	1.23086
sample20190415-I1	chr1	36934722	36934872	CSF3R	-0.5471401	0.097432071	-0.52136251	-0.96307542	-4.2689776	-0.45742767	1.45657
sample20190415-I1	chr1	36935227	36935479	CSF3R	-0.028076526	0.072440776	-0.038386846	0.1355028	2.2581112	0.15817489	2.23175
sample20190415-I1	chr1	36937012	36937290	CSF3R	-0.044006399	0.086460946	-0.046982034	-0.041126198	0.033312157	-0.0098589203	1.98638
sample20190415-I1	chr1	36937622	36937775	CSF3R	0.28643364	0.086122198	0.29066924	0.40246891	1.3473329	0.096084917	2.13774
sample20190415-I1	chr1	36937817	36938024	CSF3R	-0.082272238	0.053156938	-0.097161122	-0.24762887	-3.1107253	-0.1661825	1.7824
sample20190415-I1	chr1	36938092	36938300	CSF3R	-0.33043079	0.038596017	-0.33663248	-1.2102724	-22.796176	-0.88935466	1.07971
sample20190415-I1	chr1	36939012	36939262	CSF3R	-0.13830742	0.075016348	-0.15166034	-0.1176042	0.27598273	0.018341381	2.02559
sample20190415-I1	chr1	36939342	36939515	CSF3R	0.68489783	0.046960169	0.69304973	0.1651631	-11.067565	-0.54360139	1.37211
sample20190415-I1	chr1	36940942	36941304	CSF3R	-0.13483811	0.19895341	-0.16607926	-0.093575001	0.20740086	0.056789503	2.0803
sample20190415-I1	chr1	36943182	36943330	CSF3R	-0.075132279	0.12913574	-0.073922477	-0.34143525	-2.0621942	-0.28322753	1.6435
sample20190415-I1	chr1	36944982	36945139	CSF3R	-0.35424372	0.065312604	-0.33499882	-0.20475825	2.2887692	0.11452582	2.16524
sample20190415-I1	chr1	38304385	38304456	MTF1	-0.70025244	0.35015645	-0.64170804	-1.1039064	-1.1527816	-0.47791308	1.43603
sample20190415-I1	chr1	40363009	40363757	MYCL	-0.067066281	0.42225416	-0.13623475	-0.076625933	-0.022639569	0.043894061	2.06179
sample20190415-I1	chr1	40364284	40364804	MYCL	-0.35889063	0.31818422	-0.42507614	-0.39863703	-0.12491631	0.010724355	2.01492
sample20190415-I1	chr1	40365259	40367605	MYCL	0.49354447	0.60422713	0.39070094	0.5397361	0.076447457	0.1333204	2.19363
sample20190415-I1	chr1	43803474	43803631	MPL	-0.12765893	0.079237544	-0.10527593	-0.048942618	0.9934219	0.040618556	2.05711
sample20190415-I1	chr1	43803744	43803920	MPL	-0.28846093	0.04643714	-0.29304199	-0.24298665	0.97926534	0.034340586	2.04818
sample20190415-I1	chr1	43804179	43804428	MPL	0.19383741	0.080821542	0.18032849	0.19703553	0.039570107	0.0009922811	2.00138
sample20190415-I1	chr1	43804909	43805275	MPL	-0.47181084	0.20173983	-0.50675082	-0.66864107	-0.9756637	-0.17760501	1.76834
sample20190415-I1	chr1	43805599	43805680	MPL	-0.044610841	0.21869242	0	0.19504873	1.0958751	0.17933397	2.26472
sample20190415-I1	chr1	43805689	43805836	MPL	-0.038262823	0.10220576	-0.029112802	0.32949332	3.598194	0.34289137	2.53659
sample20190415-I1	chr1	43806034	43806221	MPL	-0.17570055	0.039456496	-0.17207223	-0.15043666	0.64029729	0.0059208117	2.00822
sample20190415-I1	chr1	43812084	43812336	MPL	-0.067834232	0.095186833	-0.084381518	-0.32470984	-2.6986465	-0.25604308	1.67476
sample20190415-I1	chr1	43812429	43812647	MPL	-0.28051464	0.047559775	-0.28392825	-0.15669115	2.6035341	0.11152235	2.16074
sample20190415-I1	chr1	43814479	43814698	MPL	-0.26934777	0.045913886	-0.27613262	0.0064993992	6.0079247	0.26691726	2.40647
sample20190415-I1	chr1	43814899	43815054	MPL	0.011109429	0.072574038	0.012758101	-0.084231116	-1.3137004	-0.11270397	1.84971
sample20190415-I1	chr1	43817889	43817988	MPL	-0.00037046356	0.20140125	0.022116172	0.050686051	0.25350644	0.012855123	2.0179
sample20190415-I1	chr1	43818154	43818482	MPL	0.0051329104	0.1660077	-0.024757499	-0.15772719	-0.98103947	-0.14868445	1.80415
sample20190415-I1	chr1	45794955	45795119	MUTYH	0.20023317	0.069976698	0.21245365	-0.081002905	-4.0189961	-0.30917131	1.61421
sample20190415-I1	chr1	45796125	45796278	MUTYH	-0.57769103	0.086837468	-0.57033179	-0.590608	-0.14874883	-0.035990968	1.95072
sample20190415-I1	chr1	45796825	45797037	MUTYH	-0.031759584	0.057128094	-0.030848649	-0.083599591	-0.90743457	-0.068465698	1.9073
sample20190415-I1	chr1	45797060	45797245	MUTYH	0.016048704	0.065097731	0.028962569	0.4844996	7.1961171	0.43982228	2.71287
sample20190415-I1	chr1	45797300	45797560	MUTYH	0.18044786	0.062427323	0.17759808	0.38844147	3.331772	0.19512863	2.28965
sample20190415-I1	chr1	45797655	45798020	MUTYH	-0.16117712	0.19694326	-0.19467321	-0.14581118	0.078022152	0.033147271	2.04648
sample20190415-I1	chr1	45798030	45798185	MUTYH	0.1747743	0.078747938	0.1829117	0.25388663	1.0046274	0.055260178	2.07809
sample20190415-I1	chr1	45798210	45798683	MUTYH	-0.19943814	0.26816562	-0.25213531	-0.19965136	-0.00079511228	0.036769192	2.05163
sample20190415-I1	chr1	45798730	45798871	MUTYH	0.16396571	0.11331582	0.1831233	0.13946427	-0.2162226	-0.059373787	1.91936
sample20190415-I1	chr1	45798905	45799041	MUTYH	0.76255311	0.10701047	0.78358169	0.84420973	0.76307131	0.044913284	2.06324
sample20190415-I1	chr1	45799060	45799347	MUTYH	0.15272996	0.11551966	0.14054373	0.29276919	1.2122545	0.1365107	2.19849
sample20190415-I1	chr1	45800030	45800224	MUTYH	-0.022854853	0.04340019	-0.016454871	-0.06283108	-0.92110719	-0.062090965	1.91575
sample20190415-I1	chr1	45805525	45805806	MUTYH	-0.13794771	0.10557476	-0.16661039	-0.0091322444	1.2201351	0.14176339	2.20651
sample20190415-I1	chr1	45805835	45805980	MUTYH	0.13250196	0.10884014	0.14649704	0.58630459	4.1694418	0.42409279	2.68346
sample20190415-I1	chr1	46713995	46714148	RAD54L	0.16233184	0.082469171	0.18131026	0.41082655	3.013183	0.21380153	2.31948
sample20190415-I1	chr1	46714155	46714293	RAD54L	-0.044531065	0.10461665	-0.013346032	0.13493985	1.71551	0.13257112	2.19249
sample20190415-I1	chr1	46715650	46715836	RAD54L	-0.85865396	0.07584364	-0.85378416	-0.75699294	1.3404027	0.081076465	2.11561
sample20190415-I1	chr1	46724305	46724440	RAD54L	0.43066646	0.10594586	0.44860207	0.23976175	-1.8019082	-0.22455508	1.71172
sample20190415-I1	chr1	46725600	46725794	RAD54L	-0.15768733	0.037058943	-0.14722018	-0.20739971	-1.3414408	-0.075894283	1.89751
sample20190415-I1	chr1	46726175	46726319	RAD54L	0.41345288	0.13886608	0.4011826	0.14025041	-1.9673809	-0.27664695	1.65101
sample20190415-I1	chr1	46726370	46726721	RAD54L	-0.17266218	0.18755629	-0.20685201	-0.3271078	-0.82346276	-0.13597055	1.82011
sample20190415-I1	chr1	46726910	46727087	RAD54L	0.11041062	0.075672504	0.13478189	-0.057812453	-2.2230409	-0.2083091	1.7311
sample20190415-I1	chr1	46733105	46733321	RAD54L	-0.23237611	0.053421526	-0.23097263	-0.26904906	-0.68648269	-0.053791189	1.9268
sample20190415-I1	chr1	46736305	46736490	RAD54L	-0.47038344	0.091071933	-0.47581802	-0.67149686	-2.208292	-0.21139359	1.72741
sample20190415-I1	chr1	46738090	46738248	RAD54L	0.37907576	0.10967009	0.39171392	0.019263374	-3.2808616	-0.3881653	1.5282
sample20190415-I1	chr1	46738310	46738381	RAD54L	0.81284213	0.30114501	0.85701565	1.0791159	0.88420455	0.20638551	2.30759
sample20190415-I1	chr1	46738405	46738480	RAD54L	0.36181819	0.25558436	0.39571652	0.46300811	0.39591594	0.051576835	2.07279
sample20190415-I1	chr1	46739010	46739160	RAD54L	0.54844287	0.08729744	0.5720604	0.65545085	1.225786	0.067675697	2.09605
sample20190415-I1	chr1	46739270	46739438	RAD54L	0.16828756	0.050788071	0.16640232	0.13699959	-0.6160496	-0.045117487	1.93842
sample20190415-I1	chr1	46739775	46739909	RAD54L	0.061087739	0.11144481	0.089412197	-0.094117707	-1.3926664	-0.19924466	1.74201
sample20190415-I1	chr1	46740185	46740427	RAD54L	-0.14749899	0.07102564	-0.14322663	-0.26559753	-1.6627593	-0.13808566	1.81745
sample20190415-I1	chr1	46743455	46743681	RAD54L	0.14401157	0.064928227	0.13736286	0.25357032	1.6873825	0.10049271	2.14428
sample20190415-I1	chr1	46743710	46743975	RAD54L	0.091004661	0.091810227	0.070584091	0.41471855	3.5259022	0.3284197	2.51127
sample20190415-I1	chr1	51436010	51436189	CDKN2C	-0.038830996	0.064619135	-0.030434303	0.018120352	0.88133876	0.032839899	2.04605
sample20190415-I1	chr1	51439535	51439952	CDKN2C	-0.09762416	0.24250738	-0.14425292	-0.12920228	-0.1302151	-0.00066411843	1.99908
sample20190415-I1	chr1	59247721	59248108	JUN	0.35662689	0.22091728	0.31500128	0.70048997	1.5565242	0.36977394	2.5843
sample20190415-I1	chr1	59248131	59248305	JUN	0.2240048	0.072206807	0.22333119	0.46246347	3.3024404	0.22341753	2.33499
