gene	GCS	log2_ratio	exons
FGFR4	4.37016588921	0.14157640303	18
FH	7.08360254505	0.288579941819	10
FLCN	0.471261254202	0.0285137693754	11
FLOT1	1.92783782927	1.74045849641	1
FLT1	1.69904353773	0.067665406559	39
FLT3	0.121140486865	0.0113876059508	24
FLT4	-5.42956767931	-0.0229257057211	32
FMO1	-1.23512331376	-0.401915824295	1
FOLH1	0.956686034092	0.156230238282	2
FOXL2	7.97508317068	0.80488921466	1
FOXP1	14.1556559582	0.309205456083	20
FRAS1	4.1240995942	0.813927428204	2
FUBP1	5.82900827363	0.240113692235	23
FUS_fus	-5.24193003901	-0.15672082274	6
GABRP	0.691304933174	0.0808162004689	2
GANC	-0.0711742961776	-0.0170678121255	1
GATA2	7.54793389362	0.364426720866	6
GATA3	0.0426986755533	-0.0918679339158	5
GLI1	5.2345541651	0.121472457759	11
GMEB1	0.607039964866	0.110533327314	2
GNA11	-11.1026114894	-0.53355462956	7
GNA13	-5.98933104489	-0.256537146584	5
GNAQ	5.36616105538	0.256527277174	7
GNAS	15.1788618213	0.412263599422	22
GPM6A	2.79812551058	0.798302090319	1
GRIN2A	1.93264374744	-0.0833628125501	13
GSK3B	2.58469583779	0.112243443293	12
GSTM1	0.0151729906782	0.558427504451	1
H3F3A	2.34663747246	0.331616267774	4
HAUS2	-0.1772145819	-0.0477130381262	1
HCAR2	3.54089679329	0.963455483003	2
HEY1_fus	-2.50795495467	-0.150829933049	1
HGF	0.611281510795	0.101248776975	21
HLA-A	-3.57788728045	-7.07702334918	4
HLA-B	-2.4830536094	-1.78832802434	14
HLA-C	-3.16697406758	-1.44883761699	14
HNF1A	-9.27842069387	-0.335042590832	10
HNRNPH1	-5.03050826037	-0.722842327303	2
HRAS	-4.01786478682	-0.325933713206	5
HSPA1B	-0.0863213734462	-0.222492038519	1
HSPA4	-0.267832074388	-0.136137305702	2
HYOU1	3.75268860571	1.02731562573	1
IARS	0.526641155646	0.143309287178	1
ID2	-0.71294051178	-0.0883542717	2
ID3	-0.231076116511	-0.0292997866327	2
IDH1	0.773649478807	0.095730597922	8
IDH2	-0.977540572265	0.23978292499	12
IGF1R	12.5317646329	0.316141708737	22
IGF2	3.30772067562	0.121499767156	7
IKBKE	14.3776994232	0.349490162249	20
IKZF1	2.3592633105	0.0993794220427	2
IL7R	5.81004758715	0.353864036439	8
IL8	-1.93530812864	-0.158093585465	8
INHBA	10.0934326501	0.467965131935	3
INPP4B	9.12846260267	0.299942961857	26
IPO7	2.74019878735	1.17804946918	1
IRF4	4.78650820113	0.0863382239231	9
IRF6	2.6999941456	0.396702835802	2
IRF8	2.08012435052	0.368927023822	1
IRS2	11.4587286114	0.492581835277	5
ITGAL	3.18922884795	0.89993562947	1
JAK1	6.93168942439	0.168059375877	24
JAK2	7.89855080787	0.184657955053	24
JAK3	-18.0690748208	-0.448464689343	24
JUN	13.6154318413	0.956540172912	3
KCNJ2	4.698553193	1.51940246852	1
KDM5A	-8.05214510437	-0.14064755105	28
KDR	4.42423172433	0.0951772263262	30
KEAP1	-10.0863341543	-0.479765406303	5
KIAA1432	3.52369167141	0.611571807668	2
KIF5B_fus	0.0522867894181	0.0105650832191	1
KIR3DX1	-1.30893318279	-0.313879277275	1
KIT	14.0501691896	0.332259804685	20
KMT2A	1.84059270109	0.083705622319	38
KMT2C	0.208384929608	-0.0331908108244	63
KMT2D	9.22723704963	0.0917924694061	59
KPNA4	-2.18585593873	-0.662055290486	1
KPNB1	3.06631519165	0.453833886817	2
KRAS	-2.21443859794	-0.00497483826745	6
LAMA3	4.22387677516	1.37947458514	1
LEPR	5.01261116254	1.41767364621	1
LMO1	1.56371240585	0.174765216483	6
LOC100131626	2.2199863571	0.286896644163	2
LRRC34	1.41736567005	0.203716820707	2
LYN	-2.28559923429	-0.0352043586451	12
MAGOHB	2.81993469321	0.981559772456	1
MALT1	1.98531536079	0.334231982905	2
MAP2K1	7.63109371678	0.22628709608	12
MAP2K2	-7.32403037754	-0.373270265774	11
MAP2K4	2.17802570557	0.155213242501	13
MAP3K1	13.1069792016	0.240714269311	23
MAP3K4	2.28046697431	0.385661670705	2
MAP4K5	1.48779744477	0.472174487215	1
MAPK1	2.07739024932	0.201913640593	1
MAPKAP1	2.71245333258	0.915305290591	1
MARK2	-2.53646825066	-0.546236991576	1
MCL1	-0.994113805954	-0.109029792225	3
MDM2	5.63776520853	0.216947649584	12
MDM4	-0.937058634289	-0.105250064012	11
MED19	1.42690223845	0.30914171758	1
MEF2B	-2.66975476747	-0.0432342329128	8
MEIS1	3.86175943564	0.607542701036	2
MEN1	-6.2815393052	-0.241796726543	8
MET	5.60222529546	0.0431135073078	69
MIR1273H	6.96897406685	1.78756985073	1
MITF	13.3088690438	0.361152833316	14
MLH1	11.782989974	0.202645407771	21
MMP16	1.88452077867	0.287080100884	2
MONO-27	4.34319767144	1.15200920296	1
MOV10L1	-2.84223177887	-0.828441074828	1
MPL	-0.183377874167	0.0211191729206	13
MRE11A	0.117834511174	0.00999749565273	19
MRPL19	2.41151616005	0.317901784369	2
MSH2	-3.20181586276	-0.0508266047048	21
MSH3	7.00590915126	0.212392215521	24
MSH6	9.50260711236	0.301002858437	12
MTF1	2.07378757321	0.689334412952	1
MTOR	-26.4278707934	-0.340594231857	57
MTRR	2.17497510086	0.50773432658	2
MUTYH	7.79108317841	0.283415186107	14
MYADM	0.370631487524	0.17808639575	1
MYC	7.80765010319	0.792986308493	3
MYCL	-3.18541462253	-0.0324629275078	3
MYCN	4.91388541247	0.278846503284	2
MYD88	8.25521895947	0.446531320437	5
MYO10	-2.71242264151	-1.32415512712	1
NAB1	0.250092459094	0.0403464593789	1
NAB2_fus	0.243821298099	-0.00409465087905	2
NBN	10.6027212725	0.282552130569	17
NCOA6	2.40405571894	0.320649836025	2
NDUFS1	-1.25038322207	-0.469425996413	1
NEO1	5.21414095754	1.03110753925	2
NF1	-13.0463111147	-0.161570791164	67
NF2	-2.43892934104	-0.0143606031032	17
NFE2L2	2.94759655984	0.44077011825	7
NFKBIA	1.53115093034	-0.0223873446432	6
NFXL1	5.90947126832	0.932120369959	2
NKX2-1	13.1835451154	0.776149280437	5
NOTCH1	-22.8390378549	-0.390764103749	35
NOTCH2	-6.25259932303	-0.111433543884	38
NOTCH3	-21.6306471357	-0.46334173395	33
NPM1	5.64161011864	0.252243717903	15
NR-21	-4.42225893642	-0.754895868901	2
NR-24	-0.732921410696	-0.188883244968	1
NR4A3_fus	-1.06937914743	-0.168086774384	3
NRAS	1.14160833795	0.0790090468976	4
NSD1	-7.94391549269	-0.096187217708	23
NT5C2	-12.8843447378	-0.26644641267	22
NTRK1	-10.5330323261	-0.064257167741	18
NTRK1_fus	-4.05090507315	-0.503821837777	1
NTRK2	-8.25525296576	0.103622403309	108
NTRK3	-40.2351318795	-0.204273992353	159
NUP85	0.535397702604	0.127903838511	1
NUP93	7.34432452922	0.233351838441	26
PALB2	-9.80471237909	-0.240425394718	14
PAPOLG	-3.29366471587	-0.422072518229	2
PAQR8	0.939930835825	0.245291682045	1
PARK2	4.77622449343	0.0533702481111	14
PARP1	9.32564061924	0.206389105884	24
PAX5	5.77933415517	0.25295704536	12
PBRM1	-4.58073478996	-0.0765987166333	32
PDCD1	-1.90521155067	-0.302063547738	5
PDCD1LG2	2.13075995031	0.131731377257	6
PDE6C	1.62593989192	0.519801861592	1
PDGFB_fus	-12.8363541101	-0.443912863163	7
PDGFRA	21.8411420594	0.415618732858	24
PDGFRB	8.30283702175	0.196350987794	22
PDPN	4.27764684475	1.13776563042	1
PIGF	-24.6456623495	-0.335292560746	63
PIK3C2G	12.3198817981	0.23676413886	32
PIK3CA	8.03724566054	0.161704327732	20
PIK3CB	-4.94021197143	-0.0596286696489	22
PIK3CG	3.68271739574	0.186433225174	11
PIK3R1	8.50037574421	0.112187290694	19
PIK3R2	-10.3197135614	-0.358786074675	15
PLCG2	10.9149245906	0.0949500696044	33
PLEKHA1	0.445261830233	0.0757150713639	2
PLEKHH2	4.68462852097	0.650120961161	2
PMS2	-9.70667334461	-0.397856074461	15
PNO1	2.95854755953	1.08867881951	1
POLD1	-8.59596108481	-0.156747330193	26
POLE	-0.119094207228	-0.00620328180479	49
PPARG	0.756271494866	0.0320361681255	7
PPHLN1_fus	-4.67323649265	-0.417691711067	2
PPP2R1A	6.94889651663	0.250555778201	15
PRDM1	8.65895201625	0.364161567509	8
PREX2	17.8341798973	0.331341524679	41
PRKAR1A	10.4826398384	0.333258999095	14
PRKCI	6.95852489223	0.226047508337	18
PRPF39	3.13764402425	0.390335322237	2
PTCH1	6.7035477896	0.253063369615	29
PTEN	-4.35215688186	-0.0293119196898	40
PTPN11	3.33669978993	0.190466036619	21
PTPRJ	0.20176317166	0.0377562771768	1
PURA	1.33628316754	0.147610752025	2
RABGAP1L	1.94711076511	0.46180849082	1
RAC1	-4.71566653302	-0.381711478301	10
RAD21	5.79122564422	0.174800134178	13
RAD50	-8.08183223687	-0.213628853033	26
RAD51	2.73436369194	0.203595744503	9
RAD51B	8.36694425562	0.283596146515	19
RAD51C	-0.769836406061	0.00270239493682	9
RAD51D	-2.30272443632	-0.0465327580964	11
RAD52	0.313393044385	-0.011869552151	11
RAD54L	10.0494027415	0.264698353591	19
RAF1	0.888490383742	0.0120422827483	16
RARA	1.56489187716	0.136325031446	10
RB1	3.93747723094	0.130569797086	27
RBM27	1.59582677477	0.6425545551	1
REL	-0.604570736922	-0.159281279388	1
RET	-7.66076244047	-0.0844677691483	18
RHOT1	-0.817776476976	-0.140757464266	2
RICTOR	3.80759708114	0.0014290473285	39
RIPK2	-2.06550999837	-0.402959039116	2
RNF19A	-0.842261803995	-0.225619637862	2
RNF43	3.58229143448	0.0343280474595	10
ROS1	-12.6809744904	-0.192452148574	57
RPTOR	-2.44409445995	-0.0908219785791	37
RRP1B	2.73030952341	0.600294343714	1
RUNX1	5.7582115611	0.326661827626	13
RYR2	-0.192417008579	-0.0140993403818	2
SASH1	0.303588951904	0.0606385207111	1
SDHA	10.2544969819	0.231539198743	15
SDHB	-10.2487661419	-0.494834744823	8
SDHC	-0.737540852762	0.0861615122806	7
SDHD	3.1033483146	0.598330847281	6
SEL1L3	0.188455298535	0.0137282005178	1
SETD2	-3.00400471972	-0.071661607308	22
SF3B1	-0.850135387527	0.040197106673	27
SHROOM3	5.17246460405	0.919357828681	2
SIPA1L2	2.86213462989	0.367881358712	2
SLC34A2_fus	-2.26626346459	0.00563475049603	19
SMAD2	2.04996567616	0.0942951122499	10
SMAD3	-1.16137580477	-0.124311072026	12
SMAD4	7.69481103932	0.372323642405	12
SMARCA4	-6.64461012428	-0.177649037484	38
SMARCB1	-5.81858280665	-0.277354304217	9
SMO	8.47908754881	0.264288555602	14
SNX6	-0.322839898672	-0.144280152548	1
SOCS1	4.11380999735	0.473954547687	1
SOX2	2.6459566826	0.0649547528132	2
SOX9	3.59344728598	-0.01086404022	3
SPC24	-1.25742233671	-0.277940396709	2
SPEN	-14.2951257477	-0.285760784562	17
SPOP	-14.5411979921	-0.498866177466	9
SRC	-1.96542586	-0.0366428944281	12
SS18_fus	-1.25756542673	-0.138614714747	1
STAT3	-13.1383337369	-0.245839626575	24
STK11	-10.5548109429	-0.621182912652	11
STMN1	-2.79527568875	-0.405006088135	2
STRBP	3.17664794962	0.898086703126	1
SUCLG1	0.417811408408	0.0459384320673	2
SUFU	6.36268316118	0.249853872235	14
SUGCT	1.48697997871	0.37995045297	1
SYK	9.73004324799	0.200083415633	13
TAF15	0.633655071975	0.128060969036	1
TAGAP	1.16226897803	0.234782287019	2
TBX3	1.307795422	0.00609159346558	8
TECPR2	2.80672186128	0.573937067049	1
TERT	-2.39055973669	-0.137188507639	17
TET2	-7.59390996539	-0.169984381236	22
TGFBR2	8.88854029243	0.36442145506	8
TMEM67	2.30740273044	0.719053277506	1
TMPRSS15	-0.745107214491	-0.107060436553	2
TMPRSS2	4.9707522413	0.203640996334	15
TNFAIP3	7.43707732853	0.256198971312	8
TNFRSF14	-9.87002452856	-0.274900830747	8
TNFSF13B	4.28971233946	1.39105605615	1
TNKS	5.03624169925	0.907908661034	2
TNRC18	-1.30768122001	-0.536753519355	1
TOP1	2.43229030518	0.0946434127419	22
TOP2B	2.61300268919	0.95606676244	1
TP53	-3.74549325222	-0.155881415829	10
TPH1	0.533092463461	0.0910289965184	2
TRA2A	-1.34661165143	-0.350281686917	2
TRIM24	-1.96181011768	-0.594582632583	1
TSC1	-7.23850077205	-0.257855877221	22
TSC2	-14.4472853094	-0.266987208461	42
TSHR	1.85937256658	0.114502918987	13
TSN	0.676104503315	0.163333106521	1
TXNRD1	2.05212892073	0.68749186089	1
U2AF1	-2.18641526315	-0.0394038644556	10
UBE2E3	5.19612040116	1.97488223462	1
UBE3C	4.99001052404	1.04316601473	2
ULK4	0.126998079749	0.0197772125663	1
UPF2	0.673745524927	0.18139078553	1
VEGFA	7.46556755321	0.335151594777	10
VHL	1.38401660715	0.0508535214757	3
VSIG10	1.09864034419	0.551727258009	1
WHSC1	4.17703632129	0.115793075416	25
WHSC1L1	-0.154844565292	0.103986983466	27
WT1	10.3982893897	0.390931213014	11
XPO1	-15.1404788709	-0.297881274885	27
ZBBX	4.62189199122	0.937328292508	1
ZDHHC17	1.01364486436	0.345295730144	1
ZNF805	0.156765283206	0.0424603213764	1
ZZZ3	3.89982609845	0.797048418085	2
rs1045642	1.46431863782	0.217031255057	1
rs1052555	1.76931418197	0.21167284188	1
rs10981694	6.87487283931	0.841128605716	2
rs11045585	-2.40206973835	-0.534897101658	1
rs1130214	1.31546825749	0.270876675679	1
rs1138272	-3.81390385107	-0.875763395981	1
rs11572080	0.787548094416	0.143418697803	1
rs11598702	1.26523232846	0.198462523997	1
rs11615	-2.03798308026	-0.293058901137	1
rs12613732	-8.12191702043	-1.60491396743	1
rs12762549	0.398854897503	0.0837145107406	1
rs13181	-1.79575181453	-0.244352670509	1
rs151264360	3.51842188849	0.352099342984	2
rs1517114	2.28860762245	0.530322068244	1
rs1570360	2.6934036162	1.30955016615	1
rs1650723	1.67766110763	0.178322843998	1
rs1695	-5.04937199231	-0.673868033645	1
rs1799793	3.9000678891	0.88189625621	1
rs1801019	-1.34818636081	-0.157432953312	1
rs1801131	-6.33853160477	-0.893489979667	1
rs1801133	-4.57311948767	-0.529014556171	1
rs1801265	5.32499285525	0.651408541083	1
rs1805087	0.703384187182	0.0902784724611	1
rs183484	1.29944837646	0.230355681662	1
rs1934951	1.87010824353	0.236554153612	1
rs2032582	0.150656807715	0.0329777732721	1
rs2072671	-0.565081274421	-0.0776874609206	1
rs2075252	-0.980743685615	-0.130439286137	1
rs2228001	6.97943531866	1.53095505965	1
rs2273618	1.69543656694	0.275528319533	1
rs2291075	2.89568506211	0.48423972854	1
rs2291767	-5.74558875229	-0.761180111437	1
rs2297595	0.94374003617	0.0962832309174	1
rs2494752	1.57993895459	0.451662319632	1
rs2501873	-6.11391979965	-1.15994987979	1
rs25487	1.58599606126	0.157829301675	1
rs2784917	2.74182029142	0.455185969539	1
rs28738963	-3.10317891182	-0.939796351495	1
rs316019	-0.0457146620053	-0.0118447070401	1
rs3212986	-3.08609705637	-0.42493791106	2
rs3745274	-3.31151307696	-0.347324869347	1
rs3892097	1.81685810064	0.887827545556	1
rs3918290	2.12400736771	0.239280612654	1
rs3957357	-0.381616012813	-0.0483897394176	1
rs4148323	5.98347024473	0.758850645547	1
rs4244285	-1.02778693646	-0.180180531482	1
rs430397	0.19867638573	0.0126045211809	1
rs442767	4.23455662974	0.775105219971	1
rs4646	6.26683411957	0.914485520202	1
rs4673	-5.84894701839	-0.842596326569	1
rs4673993	-3.24655540493	-0.395174832578	1
rs4728709	4.08818732237	0.778221928735	1
rs4880	5.72197310886	1.1269894582	1
rs50872	-1.14032026135	-1.12091052365	1
rs55886062	2.7997328217	0.408586865464	1
rs60369023	-3.82581604693	-0.441152092722	1
rs67376798	-0.839738178199	-0.100578770733	1
rs699947	2.0025382959	1.00197849683	1
rs716274	0.161096711845	0.0143307610386	1
rs7779029	0.287061407404	0.0557526964507	1
rs7851395	1.73518088379	0.38195372745	1
rs8133052	3.64419200127	0.59250506008	1
rs873478	6.00051509841	0.827373756532	2
rs9679162	2.2241539626	0.284881300912	1
rs9937	1.74418322833	0.370895734703	1
