gene	GCS	log2_ratio	exons
CEBPA	-6.00818880479	-0.452713300591	3
CEP120	0.989523702781	0.139041282824	2
CHD1	2.02820363222	0.284185110915	2
CHEK1	4.37794086675	0.0698235748982	13
CHEK2	-1.2520866957	0.00909858180854	15
CIC	-0.143046776589	-0.00887150888019	23
CNKSR3	-1.79874785585	-0.561290014222	1
CNOT8	-1.12053600899	-0.556787813874	1
COSM3676668	-0.175055058367	-1.40436787693	1
COSM5045664	-1.10436055974	0.374952602594	2
COX18	0.700347696961	0.184341003534	1
CREBBP	-0.132075963942	-0.0171151192261	32
CRKL	-0.907871560234	-0.0316470662746	3
CSF1R	0.206492428758	0.0173892600436	21
CSF3R	5.85700138039	0.212413025538	16
CTAGE5	0.420526402015	0.125739976223	1
CTCF	-4.6194992418	-0.188675484344	11
CTNNB1	4.01802270218	0.11130181407	14
CUL3	6.86338861568	0.136374609146	17
CXCR4	-1.91624147368	-0.0512838788366	3
CYFIP1	-1.31516515146	-0.452052683528	1
CYLD	4.93712597651	0.144346641154	18
DAXX	2.24887265406	0.188223084303	9
DBT	-0.530362016806	-0.149991120538	1
DDR2	7.4528201594	0.203025675469	18
DEPDC5	-1.45103396907	-0.388929155916	1
DIAPH1	-1.80919934162	-0.443691538006	1
DICER1	7.33797301497	0.141600502644	26
DIS3	7.73474323592	0.197076321937	22
DNMT3A	-5.63898245795	-0.120939547519	27
DOT1L	-14.1668403663	-0.298124212371	28
DROSHA	-2.91230190046	-0.446390371568	2
DSCAM	-3.84700202908	-0.98119644856	1
EGFR	-1.60604831026	-0.0224705553591	31
EIF4G3	1.13508220043	0.202350188029	2
EML4_fus	1.44323674158	0.00620129188984	16
EP300	1.41301242313	0.053903363045	31
EPHA3	9.18177562471	0.198628563383	18
EPHA5	12.9409429912	0.321449141006	19
EPHA7	10.9970203399	0.280024215588	18
EPHB1	2.88288484989	0.0694595252376	16
ERBB2	-7.19073706554	-0.135515960847	28
ERBB3	-3.35447621236	-0.0388811578028	28
ERBB4	12.2291737451	0.227236141745	29
ERCC4	-1.19964771739	-0.0485426833557	13
ERG	2.77718590499	0.0360541321522	11
ERI1	-0.478638966354	-0.159568801989	1
ERRFI1	-0.324960059144	0.0135967161111	4
ESR1	6.04366818958	0.200424750637	8
ETV1	5.32880697244	0.162018596808	14
ETV6	-0.273675821438	-0.115053122892	41
EWSR1_fus	-14.740110551	-0.295561869565	23
EXOSC8	1.2548411431	0.328291518443	1
EZH2	1.85714933712	0.115754146297	20
EZR_fus	0.552998810059	0.0848601559545	1
F13A1	-1.35704381469	-0.326613979038	1
FAM149A	0.551339984161	0.0566201057461	2
FAM153B	0.849153574041	0.274173526218	1
FAM46C	2.21010534139	0.109163351707	1
FANCA	-11.3744672429	-0.207336719235	43
FANCC	-3.86330836297	-0.131849682238	16
FANCD2	-0.408030094735	-0.104527336353	1
FANCG	5.53618078249	0.197340833174	14
FANCI	-0.591358267259	-0.092431682125	2
FAS	1.60185690496	0.0738148376157	9
FAT1	1.53562585259	0.056243952484	28
FBXW7	7.21714310221	0.237241056725	16
FGF19	-1.0414802028	-0.0919752324246	3
FGF3	-4.42893535423	-0.480905040063	3
FGF4	-1.60343882535	-0.583629153132	3
FGFR1	-3.51882884883	-0.0682051477616	20
FGFR2	-2.18791209183	-0.0451423318428	19
FGFR2_fus	-6.30064212848	-0.427544771168	1
FGFR3	-14.3500890479	-0.348815342311	18
FGFR4	-0.583260660435	0.00693358432762	18
FH	4.3736843833	0.177940289554	10
FLCN	-4.81874158173	-0.13888231111	11
FLOT1	0.818321385614	0.66487958186	1
FLT1	-4.64542271909	-0.0809206607361	39
FLT3	-5.74740320095	-0.143251757376	24
FLT4	-11.3533459595	-0.238716875781	32
FMO1	-0.97256851482	-0.320419448659	1
FOLH1	2.40902943543	0.367725786359	2
FOXL2	-0.857126675562	-0.097590752914	1
FOXP1	3.17341594064	0.0805097348447	20
FRAS1	-0.355657808452	-0.0834777541788	2
FUBP1	5.81504722641	0.140008173703	23
FUS_fus	-4.50423633095	-0.0794682043	6
GABRP	-1.95229573605	-0.231720729042	2
GANC	0.468560472111	0.0791457366221	1
GATA2	0.349015141922	-0.0161638545122	6
GATA3	0.523683722812	-0.0247170276791	5
GLI1	2.13904326425	0.100831401467	11
GMEB1	-2.85447295873	-0.535546473218	2
GNA11	-4.91497237332	-0.264784995001	7
GNA13	-0.546887933832	0.00157650403042	5
GNAQ	4.63919493199	0.235804116925	7
GNAS	-0.135754800443	-0.0259401469865	22
GPM6A	-1.58327694818	-0.456616178186	1
GRIN2A	1.84790264973	-0.000618986227882	13
GSK3B	6.77459149882	0.231631340383	12
GSTM1	-0.41780584986	-1.32962096839	1
H3F3A	1.41408756915	0.116497012379	4
HAUS2	-0.0878359688479	-0.0265145204314	1
HCAR2	-2.39147172831	-0.639378210149	2
HEY1_fus	-3.71402402797	-0.223640814519	1
HGF	9.53833165467	0.245671261798	21
HLA-A	0.597187238291	0.229577519091	4
HLA-B	0.581639877933	0.329623324565	14
HLA-C	4.47586534753	6.14264167028	14
HNF1A	0.399703711899	-0.0435031803788	10
HNRNPH1	-3.71162142779	-0.535799540668	2
HRAS	-3.5034481757	-0.219162643801	5
HSPA1B	1.30543174664	0.767904885245	1
HSPA4	-2.07347790981	-0.363316834999	2
HYOU1	-3.28317610834	-0.915411972204	1
IARS	-1.59820370146	-0.539163024842	1
ID2	-3.52945855167	-0.487524092163	2
ID3	-0.475034117628	-0.0587954518829	2
IDH1	0.0404000853915	-0.00234705730064	8
IDH2	0.105118170866	-0.00784717646087	12
IGF1R	0.470725398589	0.0154663528578	22
IGF2	-8.12464026124	-0.418327291148	7
IKBKE	-3.14727021795	-0.0275486410532	20
IKZF1	4.50501264004	0.272892421545	2
IL7R	0.770511584287	-0.0626231974525	8
IL8	2.45966758993	0.0731836267246	8
INHBA	8.3165786624	0.37564422736	3
INPP4B	8.33952030067	0.156359405856	26
IPO7	0.26528520464	0.133968101144	1
IRF4	-3.44729286067	-0.0849338724505	9
IRF6	-4.65164513378	-0.680311782305	2
IRF8	1.74775678514	0.309904826183	1
IRS2	1.93155489523	0.11757808859	5
ITGAL	-2.10013707	-0.636497744424	1
JAK1	1.06562721265	0.0191989712114	24
JAK2	1.97985951034	0.0343300607119	24
JAK3	-1.23099141048	-0.0541397680323	24
JUN	4.05428742359	0.254347981053	3
KCNJ2	1.02160726602	0.337847573398	1
KDM5A	5.16849315525	0.0790718400721	28
KDR	4.15132473793	0.0705893835641	30
KEAP1	1.06506524328	0.091005367595	5
KIAA1432	0.869417685315	0.142371408044	2
KIF5B_fus	-1.12554919229	-0.069463571491	1
KIR3DX1	-2.55125317397	-0.634656737083	1
KIT	2.44076592063	0.065081986118	20
KMT2A	-1.4592932414	-0.0493839197425	38
KMT2C	6.73904834224	0.0979157378543	63
KMT2D	0.372571286786	0.0110087637356	59
KPNA4	-0.451656676922	-0.133360264697	1
KPNB1	-0.35000732147	-0.063194385753	2
KRAS	4.08296548567	0.202558311663	6
LAMA3	-1.84763128962	-0.622387331282	1
LEPR	0.552505027455	0.149045685843	1
LMO1	-5.87573534138	-0.204365202593	6
LOC100131626	-0.446393159165	-0.0715010008176	2
LRRC34	1.86267675277	0.275334543946	2
LYN	-1.53058708143	-0.0307712431012	12
MAGOHB	0.788698321615	0.256238151765	1
MALT1	1.0024126172	0.160328178439	2
MAP2K1	-0.439953954638	-0.0468626330533	12
MAP2K2	-2.64452624689	-0.148003610702	11
MAP2K4	3.87729435424	0.123454345783	13
MAP3K1	6.54735941744	0.15201465342	23
MAP3K4	-2.24596567642	-0.462488127576	2
MAP4K5	-0.897417732762	-0.35849470732	1
MAPK1	0.0879694694256	0.00688446057625	1
MAPKAP1	0.21549290016	0.0598092324873	1
MARK2	-2.56231515165	-0.551464631916	1
MCL1	0.850740146534	-0.105928367818	3
MDM2	-2.16060594504	-0.0337312561748	12
MDM4	-5.16185922753	-0.15428167631	11
MED19	-0.109740820398	-0.0327739771165	1
MEF2B	0.308764700806	-0.0315752566442	8
MEIS1	-1.09443820754	-0.202999536565	2
MEN1	1.10132041966	0.00877228228531	8
MET	-3.84912517572	-0.0232862182477	69
MIR1273H	-0.0683861494142	-0.016483968809	1
MITF	4.61809747512	0.0738350139648	14
MLH1	-0.929866941671	-0.00978915885452	21
MMP16	-0.558694292356	-0.123454186933	2
MONO-27	-0.479143362013	-0.139667240921	1
MOV10L1	-0.61525663813	-0.16926903482	1
MPL	-2.00199914825	-0.0472368245653	13
MRE11A	5.16521292229	0.183558600772	19
MRPL19	-1.61380945147	-0.257511514391	2
MSH2	-5.32968602921	-0.0721797960559	21
MSH3	2.62290891497	0.0571782829137	24
MSH6	-3.61155243644	-0.103096121561	12
MTF1	-1.13067266879	-0.408016021748	1
MTOR	0.983007605604	0.0209791113569	57
MTRR	2.13298125798	0.488641423498	2
MUTYH	1.2790806362	0.0460756675391	14
MYADM	0.718844895196	0.308878570538	1
MYC	1.71661337141	0.16800308194	3
MYCL	0.78057561128	0.0958439470439	3
MYCN	-2.93490771312	-0.172556207998	2
MYD88	4.15695985047	0.219205462612	5
MYO10	-0.0115963618672	-0.148541514452	1
NAB1	-3.14477806372	-0.621173842601	1
NAB2_fus	-0.232004017729	-0.0625249558282	2
NBN	7.34809878557	0.233499171379	17
NCOA6	-2.00058757808	-0.399230129629	2
NDUFS1	-0.671901492757	-0.262871490993	1
NEO1	-1.1718374153	-0.300804661319	2
NF1	8.92428258754	0.143631525689	67
NF2	-3.6113298941	-0.0982838219486	17
NFE2L2	0.969386338402	0.0189438650955	7
NFKBIA	0.457219819502	-0.0256461813081	6
NFXL1	-0.359490515924	-0.0634486624529	2
NKX2-1	1.20594563418	0.128489681253	5
NOTCH1	-11.408774828	-0.223281812696	35
NOTCH2	10.6243560244	0.204668542092	38
NOTCH3	-3.84001056669	-0.105811748368	33
NPM1	1.85795342318	0.155963699462	15
NR-21	-3.25698616607	-0.608748126278	2
NR-24	2.69959904838	0.774062221203	1
NR4A3_fus	-4.32017192689	-0.256891407307	3
NRAS	4.35956582892	0.15597600674	4
NSD1	-1.30528905537	-0.0239864751461	23
NT5C2	-1.72503538731	-0.0425487220915	22
NTRK1	0.693787558643	0.00272091743923	18
NTRK1_fus	-1.89533544511	-0.237471679589	1
NTRK2	-7.91103324856	-0.0502031886431	108
NTRK3	-26.5523631169	-0.144861014791	159
NUP85	-2.39940228297	-0.729742204056	1
NUP93	0.379177699447	-0.021514699582	26
PALB2	-4.42133817364	-0.101796784112	14
PAPOLG	-7.09113886393	-0.963743443306	2
PAQR8	-0.736775785249	-0.186211104498	1
PARK2	5.75261705708	0.179717992566	14
PARP1	-1.07114153654	-0.0263427108045	24
PAX5	0.30348463533	0.0474989987974	12
PBRM1	0.638326453414	0.0505916578583	32
PDCD1	-4.85658843532	-0.206671005323	5
PDCD1LG2	-0.76884390089	0.0170706100354	6
PDE6C	-1.50461399652	-0.533102186502	1
PDGFB_fus	-6.32390119274	-0.214148011542	7
PDGFRA	-3.29889423288	-0.0677316189075	24
PDGFRB	-3.49491834239	-0.0469280525723	22
PDPN	-1.14632028165	-0.310796578737	1
PIGF	-0.129135477912	-0.0216869469034	63
PIK3C2G	5.71703804393	0.0999662041493	32
PIK3CA	6.54757911049	0.187356632017	20
PIK3CB	3.04414696315	0.111289795536	22
PIK3CG	1.77540512871	0.00262588466956	11
PIK3R1	-0.719294845007	-0.0612287282418	19
PIK3R2	-3.84114821639	-0.191198214262	15
PLCG2	-1.05454340319	0.0030589300647	33
PLEKHA1	-1.05135934906	-0.20211411698	2
PLEKHH2	-2.06010523377	-0.284259864472	2
PMS2	-2.26298476593	-0.102915813583	15
PNO1	0.398332170713	0.110289683841	1
POLD1	-8.52201830259	-0.151934936371	26
POLE	-4.40872785289	-0.13340166149	49
PPARG	1.75610831265	0.0688912033223	7
PPHLN1_fus	2.57346080566	0.236126655983	2
PPP2R1A	4.81697722477	0.119801112263	15
PRDM1	3.09701591531	0.159122613558	8
PREX2	7.13854703878	0.119582697826	41
PRKAR1A	4.94288382015	0.151622576884	14
PRKCI	1.8237606504	0.0892977305144	18
PRPF39	-1.07870598217	-0.129789132544	2
PTCH1	-0.600714123563	-0.0463384872904	29
PTEN	10.4794085826	0.146742556663	40
PTPN11	2.88322507152	0.0657066611264	21
PTPRJ	0.790266570584	0.166039140365	1
PURA	-2.60568228508	-0.338171037605	2
RABGAP1L	0.128072476912	0.028660987754	1
RAC1	1.15605348343	0.141305430901	10
RAD21	5.98026543371	0.236055598267	13
RAD50	-4.30669509124	-0.165830784446	26
RAD51	-3.18199872433	-0.120448406067	9
RAD51B	-4.99382727061	-0.0870828539047	19
RAD51C	-1.28729563122	-0.00701868328497	9
RAD51D	0.480860818834	0.0949437186985	11
RAD52	2.29643848474	0.00194892019705	11
RAD54L	-2.09217082282	-0.0569682778455	19
RAF1	-0.202287002425	0.00889131249528	16
RARA	-1.0374427167	-0.12352057965	10
RB1	6.63592759825	0.145941760115	27
RBM27	-0.597213421868	-0.271897984778	1
REL	0.316515847123	0.10049551904	1
RET	-5.00434226904	-0.118968290082	18
RHOT1	1.92214929478	0.288945679251	2
RICTOR	14.3997794564	0.257543913583	39
RIPK2	0.669129897698	0.106264050595	2
RNF19A	-1.51219689571	-0.375554357767	2
RNF43	3.70384048773	0.0914868261709	10
ROS1	1.670210231	0.0277549081895	57
RPTOR	-2.81727791612	-0.0180978357657	37
RRP1B	0.293121396342	0.0605125388174	1
RUNX1	1.98601201599	0.0886801514075	13
RYR2	-1.94764981157	-0.322983266797	2
SASH1	0.153388543597	0.0226127320273	1
SDHA	1.64445368015	0.112399205952	15
SDHB	0.251097711337	0.0261646741153	8
SDHC	0.739199760733	-0.0189423964861	7
SDHD	3.01230484021	0.192750858705	6
SEL1L3	-1.84865560999	-0.751867219353	1
SETD2	5.01580757292	0.106418750697	22
SF3B1	1.96554693628	0.041652836355	27
SHROOM3	0.579046159163	0.089227754683	2
SIPA1L2	1.24256584014	0.158766150909	2
SLC34A2_fus	-9.41378771202	-0.212661865692	19
SMAD2	6.72345129053	0.211511943312	10
SMAD3	-1.3601246454	-0.0356294795915	12
SMAD4	5.09182684294	0.133750513541	12
SMARCA4	-2.60221426327	-0.0431030015321	38
SMARCB1	-5.45433210627	-0.238882997116	9
SMO	0.326968894718	0.0242479350984	14
SNX6	-0.591438903487	-0.242652663641	1
SOCS1	-0.65385579196	-0.08554996158	1
SOX2	1.81860594304	0.0622315856549	2
SOX9	2.71535505412	0.0116632225444	3
SPC24	-4.89557771192	-0.950655950704	2
SPEN	-2.70194128798	-0.0691046793981	17
SPOP	0.0184520625148	0.0117734355368	9
SRC	-6.75443242309	-0.248257390442	12
SS18_fus	1.11498838812	0.118703203046	1
STAT3	-0.872516087205	-0.048502743005	24
STK11	-6.40578895697	-0.219353406407	11
STMN1	2.53314272284	0.382529606129	2
STRBP	0.45068444605	0.121319023471	1
SUCLG1	-0.671573196611	-0.173246145858	2
SUFU	-2.36317393082	-0.0736691066984	14
SUGCT	-2.65713096569	-0.736141640482	1
SYK	-0.911652518399	-0.0934131650189	13
TAF15	2.28900635284	0.515735774171	1
TAGAP	-2.34211420028	-0.506737941543	2
TBX3	-5.93254158056	-0.271131238129	8
TECPR2	-2.32403865299	-0.471949299072	1
TERT	-6.14753547412	-0.171056211808	17
TET2	2.9782189098	0.0122180949958	22
TGFBR2	4.18354891617	0.150692072736	8
TMEM67	0.844912592187	0.251710670372	1
TMPRSS15	-2.1607934045	-0.295042979484	2
TMPRSS2	-6.84410400157	-0.228279403504	15
TNFAIP3	0.578580824505	0.100026398643	8
TNFRSF14	-2.68502032361	-0.0209442240136	8
TNFSF13B	1.15566912695	0.374875371929	1
TNKS	-0.543025822635	-0.103231060969	2
TNRC18	-1.73330284669	-0.729448085207	1
TOP1	-3.64248794724	-0.0687641735153	22
TOP2B	1.07973205536	0.385403681058	1
TP53	-2.69778369952	-0.0764988333292	10
TPH1	-1.82065451958	-0.385970778497	2
TRA2A	0.330485895897	0.0315898649848	2
TRIM24	0.327679079243	0.096317787457	1
TSC1	-1.07433533996	-0.0341870984235	22
TSC2	-18.029506261	-0.287419348859	42
TSHR	0.672756994924	0.0406112140916	13
TSN	-1.22190630054	-0.268085517585	1
TXNRD1	-0.82318490065	-0.337364455761	1
U2AF1	-2.81722261585	-0.133336020796	10
UBE2E3	0.458837888806	0.167605423002	1
UBE3C	-0.314420508455	-0.0789386816813	2
ULK4	-2.50862763933	-0.78348810306	1
UPF2	-1.10893486547	-0.358741599537	1
VEGFA	-4.43948972876	-0.170954260955	10
VHL	-3.6125707043	-0.208819890987	3
VSIG10	-0.639394186466	-0.389376669645	1
WHSC1	-6.93665769319	-0.137121433061	25
WHSC1L1	3.62310453963	0.0281815998585	27
WT1	-2.65000134866	0.0727080718688	11
XPO1	-3.32159109274	-0.0479834129889	27
ZBBX	0.864303368961	0.17770365309	1
ZDHHC17	-0.983677362043	-0.374233464565	1
ZNF805	1.42987823596	0.335597198748	1
ZZZ3	0.645434806771	0.111933797835	2
rs1045642	1.37922526098	0.205156147512	1
rs1052555	-0.0316399622275	0.00390509360672	1
rs10981694	3.51301135307	0.436481551748	2
rs11045585	-1.04483882605	-0.25555110648	1
rs1130214	-2.03113643748	-0.439397210202	1
rs1138272	0.591713625807	0.071861471218	1
rs11572080	3.04257119938	0.536801837796	1
rs11598702	-0.471186568219	-0.0584123329729	1
rs11615	-2.61368900936	-0.376307755364	1
rs12613732	1.82841997831	0.329094479264	1
rs12762549	-1.57830218436	-0.280170579459	1
rs13181	0.344338376172	0.0586359910078	1
rs151264360	-2.91872581011	-0.292266553284	2
rs1517114	1.72599060895	0.393500037539	1
rs1570360	0.32844108381	0.232279741705	1
rs1650723	-1.20934972058	-0.133395793101	1
rs1695	-2.68888265235	-0.364584595459	1
rs1799793	1.14692808763	0.260673113355	1
rs1801019	-0.848634091777	-0.101803350897	1
rs1801131	-1.24957740632	-0.172932685317	1
rs1801133	-0.568527874688	-0.0699112126798	1
rs1801265	3.65965184994	0.448279610135	1
rs1805087	-0.598018509229	-0.0957683642574	1
rs183484	0.15978288814	0.0109737460551	1
rs1934951	-1.09118671592	-0.14534466139	1
rs2032582	1.38194926411	0.233207411713	1
rs2072671	1.35122948998	0.173535284893	1
rs2075252	-0.865571843139	-0.115783659366	1
rs2228001	0.10706445929	0.0493474806671	1
rs2273618	0.63318733951	0.107262431283	1
rs2291075	1.49099225492	0.251207785159	1
rs2291767	-1.11247920117	-0.15635446498	1
rs2297595	2.05366084392	0.234748799088	1
rs2494752	-0.210299778852	-0.176431281351	1
rs2501873	-1.29710856188	-0.226039359178	1
rs25487	-0.258008829011	-0.028946742484	1
rs2784917	0.440948060734	0.0766197993869	1
rs28738963	-3.12483206971	-0.946120568445	1
rs316019	-0.493162973145	-0.0819423857255	1
rs3212986	-2.91295875	-0.401670671575	2
rs3745274	0.928904605028	0.101034454987	1
rs3892097	0.0616287024077	0.0244781825013	1
rs3918290	2.97666212034	0.335539797078	1
rs3957357	1.46981857518	0.439717986355	1
rs4148323	-0.627837029172	-0.089502388258	1
rs4244285	1.5797384962	0.254816431712	1
rs430397	-2.95743312357	-0.458322518268	1
rs442767	2.00302705241	0.365913567372	1
rs4646	1.99365690959	0.300314821826	1
rs4673	-0.183436360909	-0.0412108272331	1
rs4673993	0.0271252048761	-0.00145875685127	1
rs4728709	1.30489657554	0.246530314425	1
rs4880	1.03362383407	0.229605339136	1
rs50872	-0.135577851318	-0.369659032565	1
rs55886062	1.01199207521	0.150997125317	1
rs60369023	1.18626417073	0.133626798112	1
rs67376798	3.06299920584	0.36392582122	1
rs699947	0.0191234621445	0.086216652634	1
rs716274	-2.91863509666	-0.415790612475	1
rs7779029	1.97629294082	0.310845974812	1
rs7851395	0.310037356749	0.0918491809818	1
rs8133052	3.21033169332	0.522002327727	1
rs873478	-0.0241285718943	0.0380389049431	2
rs9679162	0.530587991711	0.0743492207667	1
rs9937	-1.07072821763	-0.249305466406	1
