gene	GCS	log2_ratio	exons
EXOSC8	2.81414202824	0.711597536624	1
EZH2	2.66573449804	0.1388360433	20
EZR_fus	-0.322368723701	-0.092398679701	1
F13A1	3.68181328028	0.825901234896	1
FAM149A	8.4790119506	1.64259984621	2
FAM153B	4.71227821444	1.63768419986	1
FAM46C	-3.35379673907	-0.191499345784	1
FANCA	5.22231227283	-0.0195443734917	43
FANCC	-1.37732346939	-0.03078462853	16
FANCD2	6.62618976122	1.51534041482	1
FANCG	3.58210834998	0.0577424516455	14
FANCI	2.74892821673	0.35992308094	2
FAS	2.04305929591	0.00880541375149	9
FAT1	6.87044832247	0.0532277555103	28
FBXW7	-5.45067542598	-0.186054624335	16
FGF19	0.225385270941	0.00176443928425	3
FGF3	-0.982811283972	-0.0550572632367	3
FGF4	-0.575334641494	-0.219225335535	3
FGFR1	3.27789666549	0.0632900625615	20
FGFR2	7.20269056349	0.0706989221408	19
FGFR2_fus	7.72915807888	0.494784494249	1
FGFR3	3.18289835626	0.0307346523376	18
FGFR4	3.72084360062	0.0547534696291	18
FH	0.658268679925	-0.0955673003216	10
FLCN	0.651267372868	0.0337856394986	11
FLOT1	2.34925207255	2.11991200468	1
FLT1	19.1007294012	0.127773538169	39
FLT3	7.53958417736	0.108965431629	24
FLT4	3.85903669187	0.0241744048715	32
FMO1	1.84955104082	0.525006385357	1
FOLH1	5.18328649433	0.69419223236	2
FOXL2	-0.992890780457	-0.140704405544	1
FOXP1	7.60031268855	0.0829153400638	20
FRAS1	0.71155649829	-0.0305840969193	2
FUBP1	-5.24476893947	-0.11784667303	23
FUS_fus	7.43282469355	0.202172714815	6
GABRP	0.726143807514	0.0553932266507	2
GANC	9.1280230737	1.59158786176	1
GATA2	0.239226668529	-0.0178019521459	6
GATA3	-0.54423078658	-0.0446467934174	5
GLI1	-0.720174325096	-0.0811223228759	11
GMEB1	5.32436588968	0.963967633274	2
GNA11	3.47073982545	0.129812863217	7
GNA13	0.939945745814	0.00816417788892	5
GNAQ	-5.27965886821	-0.01015634108	7
GNAS	1.37338918184	-0.0161824322146	22
GPM6A	5.355469582	1.50172908218	1
GRIN2A	0.835325511111	-0.0640191105008	13
GSK3B	-10.1936063474	-0.36065973711	12
GSTM1	-0.484922635493	-1.65154884265	1
H3F3A	-0.975271482896	-0.269117177881	4
HAUS2	6.33119820379	1.45791179954	1
HCAR2	1.32367585864	0.34237623805	2
HEY1_fus	2.82194872035	0.142361656388	1
HGF	-10.6506022228	-0.237375485753	21
HLA-A	0.80784425451	0.193779082878	4
HLA-B	2.62459102048	1.67109045931	14
HLA-C	-2.86766670982	-0.964877320634	14
HNF1A	-1.67722115407	-0.11512485798	10
HNRNPH1	1.21418844853	0.133408798141	2
HRAS	2.11019115481	0.0793516314941	5
HSPA1B	1.56856904418	0.925895752974	1
HSPA4	4.68126540064	0.858154029306	2
HYOU1	0.882366797244	0.205601685379	1
IARS	0.897850406952	0.233441105401	1
ID2	10.3953614591	1.33999492568	2
ID3	2.7336269023	0.152637061791	2
IDH1	0.0477306171234	-0.0493198445983	8
IDH2	3.71901039519	0.0669451496325	12
IGF1R	1.82355523492	0.0198913785985	22
IGF2	0.207191376224	-0.0120106807287	7
IKBKE	1.19938696582	0.0110862002735	20
IKZF1	0.0683905771566	-0.0324426515778	2
IL7R	9.69109543798	0.420655499399	8
IL8	-15.0899626117	-0.531790793672	8
INHBA	0.0981165426218	-0.0611101591358	3
INPP4B	-4.56712598741	-0.106373675647	26
IPO7	2.11362822978	0.884572757193	1
IRF4	4.93618400588	-0.0357536137006	9
IRF6	6.43045432662	0.889167723195	2
IRF8	1.71774558888	0.275325043016	1
IRS2	-0.988158023481	-0.0569909160075	5
ITGAL	5.03534673247	1.40711398332	1
JAK1	9.49899227365	0.104103452907	24
JAK2	-20.8509216174	-0.475462241262	24
JAK3	3.25371699658	0.0259737654221	24
JUN	0.979028921568	0.0989828539299	3
KCNJ2	2.00409497001	0.624354871643	1
KDM5A	-1.13951041275	-0.0504352946487	28
KDR	1.40864189476	-0.017302002526	30
KEAP1	1.47908900332	-0.00950879422391	5
KIAA1432	7.32721095577	1.19517608723	2
KIF5B_fus	6.13769379341	0.395555596363	1
KIR3DX1	5.48508712565	1.41194528532	1
KIT	6.18881650329	0.129401657398	20
KMT2A	-1.32470830733	-0.0559144837212	38
KMT2C	-11.1441461588	-0.13280072164	63
KMT2D	3.83942545989	0.0372979509641	59
KPNA4	-3.77844505472	-1.1765832951	1
KPNB1	4.86521416358	0.659956110993	2
KRAS	-5.30862325791	-0.222820754891	6
LAMA3	3.73781641312	1.19008675379	1
LEPR	5.54603950523	1.5402989881	1
LMO1	2.57031460649	0.02843090866	6
LOC100131626	4.46473943745	0.612711878626	2
LRRC34	-6.16891933044	-0.973670875882	2
LYN	-1.0648139551	-0.0322273671195	12
MAGOHB	-0.512265748177	-0.237632671072	1
MALT1	3.78595254574	0.580488896321	2
MAP2K1	6.17835577828	0.101951111234	12
MAP2K2	1.9064357476	0.0664215323949	11
MAP2K4	-4.11843392829	-0.178450197382	13
MAP3K1	-8.49362598826	-0.234144352739	23
MAP3K4	-5.16750457083	-0.884506886198	2
MAP4K5	1.56784887038	0.470940020795	1
MAPK1	0.617139391098	0.0295538445665	1
MAPKAP1	-1.94238359754	-0.708856554351	1
MARK2	2.28026396225	0.421630018003	1
MCL1	1.31664585906	-0.0330878070526	3
MDM2	-7.10551302811	-0.173151532774	12
MDM4	9.39566727678	0.197715948042	11
MED19	0.421693557407	0.0562774865222	1
MEF2B	0.989610518496	-0.124809093562	8
MEIS1	7.57651247626	1.23742664768	2
MEN1	1.82879050715	0.00297449745276	8
MET	23.7707996455	0.195731497389	69
MIR1273H	5.96027414243	1.49985121878	1
MITF	-6.12934956269	-0.0921247686845	14
MLH1	5.96922020356	0.141412403892	21
MMP16	-0.0841878329248	0.0109551446591	2
MONO-27	0.363032549602	0.0566937664521	1
MOV10L1	2.05806295824	0.592632372099	1
MPL	0.136095779209	-0.0301896477702	13
MRE11A	-8.21274203419	-0.303412224494	19
MRPL19	-3.01012177661	-0.360286857951	2
MSH2	5.07548931588	-0.0707102107506	21
MSH3	-7.83246743396	-0.165706608279	24
MSH6	6.80313760999	0.0466547039865	12
MTF1	2.12957219045	0.679322605239	1
MTOR	7.09503067646	0.0525951454652	57
MTRR	0.384209332525	0.0520951835656	2
MUTYH	1.49836109553	-0.00318289165242	14
MYADM	0.824208583035	0.319177833225	1
MYC	-0.62216169765	0.0240042536124	3
MYCL	-2.53831823107	-0.0786555894348	3
MYCN	-3.26219622544	-0.221380535576	2
MYD88	1.83153822518	0.095953214533	5
MYO10	1.69969630717	0.567031880732	1
NAB1	8.07812374737	1.53687181273	1
NAB2_fus	0.415936976526	0.0398806748813	2
NBN	-3.68189520291	-0.150646829033	17
NCOA6	1.57299634182	0.328112140742	2
NDUFS1	-0.418436318538	-0.201661303836	1
NEO1	2.09617105228	0.327708123405	2
NF1	-15.7973376879	-0.216111849672	67
NF2	3.54966648318	-0.0372109493134	17
NFE2L2	-0.358735039244	-0.110775432861	7
NFKBIA	1.19314042308	-0.0205376253028	6
NFXL1	-1.27110788142	-0.244654570788	2
NKX2-1	0.941004601886	0.0406224591019	5
NOTCH1	2.46551256414	0.0148909710416	35
NOTCH2	3.87310334989	-0.00743422819704	38
NOTCH3	2.75857848836	0.0350031342099	33
NPM1	-8.93452145156	-0.15913623465	15
NR-21	3.20106646006	0.479925211234	2
NR-24	1.86286308556	0.510118158302	1
NR4A3_fus	2.16373630584	-0.0917233189706	3
NRAS	0.983894514271	0.0818828241357	4
NSD1	-0.265990526791	-0.0604670849082	23
NT5C2	-6.10263288613	-0.117664217403	22
NTRK1	3.52516413646	0.0430638320944	18
NTRK1_fus	-0.483546269109	-0.0923451720509	1
NTRK2	22.9400123138	0.119177500421	108
NTRK3	8.78002458858	-0.0169723605934	159
NUP85	5.13428299414	1.44292535683	1
NUP93	9.08315350819	0.0956836271441	26
PALB2	4.65116439856	-0.0209137965272	14
PAPOLG	7.71662095772	1.00134125928	2
PAQR8	-0.919212570364	-0.262414090305	1
PARK2	5.51290281468	0.0253669181075	14
PARP1	5.162658139	0.0504909554031	24
PAX5	4.08757272497	0.0235902429269	12
PBRM1	0.315778001008	-0.0659747715467	32
PDCD1	-0.633288559967	-0.118905625666	5
PDCD1LG2	8.66691558049	0.544091593345	6
PDE6C	3.85634418314	1.24092720886	1
PDGFB_fus	-1.23765367459	-0.0612640600938	7
PDGFRA	9.14775349681	0.126098811468	24
PDGFRB	4.11710047056	0.0471374007613	22
PDPN	-1.57067799714	-0.453377375917	1
PIGF	3.51339238613	0.070160482758	63
PIK3C2G	-14.2121941428	-0.322793264482	32
PIK3CA	-16.1944192292	-0.29482765921	20
PIK3CB	-8.44233289762	-0.241926130385	22
PIK3CG	2.74602001278	0.0809606931868	11
PIK3R1	1.44017328339	0.06196872189	19
PIK3R2	-0.0419089807555	-0.00791142503928	15
PLCG2	6.15875284064	0.0508490896624	33
PLEKHA1	0.200518165934	0.0208345253442	2
PLEKHH2	-8.33657059585	-1.09823849281	2
PMS2	-1.88560250103	-0.0285652935158	15
PNO1	0.683251087514	0.189946042082	1
POLD1	2.15276029685	0.0147688160914	26
POLE	6.36041503026	0.0733068607399	49
PPARG	2.6866419125	0.0549508715771	7
PPHLN1_fus	-13.79351426	-1.26773567589	2
PPP2R1A	2.43624058775	0.0177252259388	15
PRDM1	-4.10536046587	-0.0958603412738	8
PREX2	-9.8043612251	-0.15786917524	41
PRKAR1A	-1.67240287872	-0.0290093909998	14
PRKCI	2.39941526636	-0.0956522088073	18
PRPF39	8.74602637284	1.0727724348	2
PTCH1	4.2158407284	0.0551186221684	29
PTEN	-4.3904076693	-0.0361859068881	40
PTPN11	5.09183087615	0.156739005529	21
PTPRJ	3.99738718407	0.835226659319	1
PURA	-5.00112473918	-0.622891756087	2
RABGAP1L	7.59803031844	1.77866223728	1
RAC1	-1.44173537463	-0.172875660721	10
RAD21	-4.69394403706	-0.198891921247	13
RAD50	-7.78839546669	-0.315572723242	26
RAD51	3.07507075198	0.0754841935578	9
RAD51B	1.79191167975	0.00241593253862	19
RAD51C	1.13153261118	0.0551485396163	9
RAD51D	2.22552650429	0.0724070726592	11
RAD52	0.685651111848	0.0470260727614	11
RAD54L	5.33531283862	0.0630711808957	19
RAF1	2.93679011575	0.0119222420144	16
RARA	-0.346178579508	-0.0630797323312	10
RB1	-20.7696783885	-0.604424152264	27
RBM27	-0.387002357877	-0.213471912585	1
REL	5.02174794385	1.39766239341	1
RET	-2.41722191107	-0.0400845569708	18
RHOT1	-3.29502296931	-0.542564335656	2
RICTOR	-25.3005357936	-0.469864595575	39
RIPK2	-2.61904055392	-0.493740395787	2
RNF19A	-0.553971911469	-0.183784074619	2
RNF43	-1.29130349392	-0.0957866102049	10
ROS1	-4.32967735636	-0.0755716170716	57
RPTOR	4.58176610374	0.0603687145078	37
RRP1B	4.80668086581	1.03115048927	1
RUNX1	-0.186822039942	-0.0256644117905	13
RYR2	4.43323155208	0.749150855341	2
SASH1	1.89203157223	0.434955476955	1
SDHA	-1.94574214972	-0.107535570808	15
SDHB	4.68998017058	0.14708888178	8
SDHC	11.1261462562	0.235990095045	7
SDHD	3.15287391258	0.0209671640637	6
SEL1L3	5.75141921514	2.07564097012	1
SETD2	-4.93731855628	-0.113319655975	22
SF3B1	-10.6450711288	-0.188449521011	27
SHROOM3	2.23064394813	0.373599674974	2
SIPA1L2	2.50749312826	0.293951509458	2
SLC34A2_fus	4.82518314081	0.0582673792126	19
SMAD2	-8.31178306999	-0.309122450964	10
SMAD3	0.361013143755	-0.0421722634649	12
SMAD4	-3.27112938528	-0.0744720548826	12
SMARCA4	3.14558181342	0.0383904347056	38
SMARCB1	2.94587753981	0.0628582056315	9
SMO	2.0856035442	0.0423733769394	14
SNX6	5.43521831273	1.93807194359	1
SOCS1	-0.316961400349	-0.0752447533855	1
SOX2	-1.20299072114	-0.144665406679	2
SOX9	-2.51719879821	-0.242556940812	3
SPC24	-0.490290098112	-0.17185302537	2
SPEN	-6.51793526824	-0.183573147297	17
SPOP	3.29265791497	-0.054739277729	9
SRC	-0.45922939289	-0.0383836280455	12
SS18_fus	-2.66108706956	-0.319879957336	1
STAT3	6.76601791473	0.09222832438	24
STK11	1.65174556568	0.0205726935688	11
STMN1	-0.163763420839	-0.0924612803986	2
STRBP	3.1107100472	0.850177552605	1
SUCLG1	4.01823284463	0.828230403991	2
SUFU	3.09774263304	0.0135626861569	14
SUGCT	4.46124177978	1.15194938877	1
SYK	3.42301392895	-0.024555245493	13
TAF15	0.505917898233	0.0690379266614	1
TAGAP	2.91629909698	0.57293630432	2
TBX3	6.1854346835	0.138200203856	8
TECPR2	8.62094811955	1.73016681519	1
TERT	0.587845346713	0.00603503624072	17
TET2	-4.75441422146	-0.128208001588	22
TGFBR2	0.578113844843	-0.0265543597915	8
TMEM67	0.829435625483	0.217524346824	1
TMPRSS15	2.50798313637	0.294815446695	2
TMPRSS2	7.37652511628	0.0819175079537	15
TNFAIP3	0.933523225349	0.0432904174965	8
TNFRSF14	0.00597944882963	-0.00167961501183	8
TNFSF13B	-0.206621622453	-0.0961255938228	1
TNKS	2.06497067048	0.342173373828	2
TNRC18	-0.408244470115	-0.158404176575	1
TOP1	2.26556854587	-0.0291698893048	22
TOP2B	0.221368500753	0.0366243435854	1
TP53	4.60048172982	0.063598900553	10
TPH1	4.36982817651	0.881416620167	2
TRA2A	0.669086352696	0.104722159549	2
TRIM24	2.56762997094	0.742910084935	1
TSC1	2.41990996914	0.0133587431388	22
TSC2	4.93081282683	0.0586034416063	42
TSHR	3.0466448	0.041950516432	13
TSN	3.09846276924	0.684975050993	1
TXNRD1	0.39500185369	0.0676497941174	1
U2AF1	4.68699681444	0.0668021213657	10
UBE2E3	0.471793033042	0.143308830383	1
UBE3C	5.32454340994	1.07744749512	2
ULK4	2.72797704508	0.783486714929	1
UPF2	3.45746306197	0.995900124926	1
VEGFA	1.78730092504	0.0689478718483	10
VHL	1.38449275654	0.00183989218411	3
VSIG10	0.218094450547	0.045753804917	1
WHSC1	3.88615374616	0.00516017056804	25
WHSC1L1	2.10234552425	0.0056357239318	27
WT1	1.26546841605	0.0321054123847	11
XPO1	-0.0365551911477	-0.00767624828817	27
ZBBX	8.60431698552	1.71341775952	1
ZDHHC17	0.413913070165	0.100090406466	1
ZNF805	3.6599010982	0.819611105727	1
ZZZ3	-4.93256301771	-0.986950383576	2
rs1045642	0.967365471757	0.117848546982	1
rs1052555	1.69085903032	0.173499426334	1
rs10981694	2.64094387643	0.287155990604	2
rs11045585	-5.16582361966	-1.13260256904	1
rs1130214	-1.0345459298	-0.257086589821	1
rs1138272	-0.833095870581	-0.263807257109	1
rs11572080	-1.91546579839	-0.357085870292	1
rs11598702	0.00255528269286	-0.0175359255379	1
rs11615	-0.5465995343	-0.106200648959	1
rs12613732	-0.0608695703593	-0.067335523496	1
rs12762549	2.62893146952	0.465168864629	1
rs13181	2.26111774545	0.300660049956	1
rs151264360	-2.62090694688	-0.297384497148	2
rs1517114	1.14038067635	0.221719830023	1
rs1570360	-0.643554948321	-0.23976634242	1
rs1650723	3.86084207918	0.385022359873	1
rs1695	-0.439050018561	-0.099155802576	1
rs1799793	-0.624182941054	-0.168281351481	1
rs1801019	0.485363889587	0.0171834701802	1
rs1801131	1.10649886774	0.131373915416	1
rs1801133	1.49183060762	0.136994792804	1
rs1801265	-1.27300840704	-0.182979947828	1
rs1805087	-0.810586751169	-0.155416134425	1
rs183484	-6.12610597149	-1.22895316741	1
rs1934951	0.430953456792	0.0217792965085	1
rs2032582	0.231256042083	0.0169595309333	1
rs2072671	-0.82526215013	-0.140896899472	1
rs2075252	2.12587539409	0.232463854515	1
rs2228001	0.349133288623	0.0722998398147	1
rs2273618	1.05788491655	0.145346319982	1
rs2291075	-10.6469390234	-1.7927136539	1
rs2291767	1.07365015346	0.0997350703815	1
rs2297595	-1.554213605	-0.244185088173	1
rs2494752	-0.46114576509	-0.293695414483	1
rs2501873	0.417161648836	0.0770501854779	1
rs25487	-1.85363041667	-0.219909574576	1
rs2784917	-0.275632349951	-0.0705577109671	1
rs28738963	1.72233570355	0.467712140539	1
rs316019	-1.23702980002	-0.227919818018	1
rs3212986	-4.61544700389	-0.657026722294	2
rs3745274	-0.388376501649	-0.0674492277056	1
rs3892097	1.33605327446	0.622182226295	1
rs3918290	3.09848177552	0.32003565615	1
rs3957357	0.74419824907	0.219225788187	1
rs4148323	-0.147837171571	-0.0571399754371	1
rs4244285	-2.00248404328	-0.371854468591	1
rs430397	4.57595528511	0.636796226956	1
rs442767	-0.00388533416175	-0.0314396875532	1
rs4646	2.88809369746	0.399655750102	1
rs4673	0.522186492307	0.029344853953	1
rs4673993	2.82838167941	0.306096312677	1
rs4728709	-5.68856124145	-1.11897536011	1
rs4880	-0.434935910677	-0.0807652818944	1
rs50872	0.779164684754	0.284948435943	1
rs55886062	-2.05577460288	-0.320476472398	1
rs60369023	0.907438713831	0.0724189308484	1
rs67376798	-0.412629914406	-0.0788747191972	1
rs699947	-0.265563210043	-0.0744828118724	1
rs716274	2.30817152616	0.28516357286	1
rs7779029	1.28300238686	0.176962019253	1
rs7851395	3.27727079803	0.666879262059	1
rs8133052	-0.922574420995	-0.180002819157	1
rs873478	1.74703252634	0.19172440641	2
rs9679162	4.01928483305	0.479051697481	1
rs9937	5.56902392692	1.18466070946	1
